ENTIDAD,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,UNIDAD DE MEDICION
QUINTANA ROO,2009,28.62297255,29.54108292,30.66551018,32.5,34.03828405,33.62710671,32.8905788,34.93346776,34.69673912,32.84083892,30.57597609,29.75674053,°C
SAN LUIS POTOSÍ,2009,25.32282221,27.97494042,30.15411989,34.4,34.31423006,34.34956308,32.97583389,34.14616093,30.46268821,28.77464013,25.2368184,23.12728847,°C
SINALOA,2009,29.39072533,31.31563637,31.89233694,33.6,36.36779423,36.83739656,35.20228461,36.06996287,36.39175262,32.33191127,32.52617271,28.12342943,°C
SONORA,2009,24.17720986,25.91219125,28.23404919,30.8,36.70387804,37.14907569,36.80566615,38.096725,36.52726044,29.5762885,28.01908651,22.16062706,°C
TABASCO,2009,27.88742458,29.86509572,32.16625861,34.5,35.42278027,34.86015837,33.09938272,34.29467636,33.89629396,32.96861168,28.53932288,28.25010339,°C
TAMAULIPAS,2009,24.90550886,27.71266909,28.40691431,33.1,34.36325174,35.74605297,35.94687444,37.17129043,32.93560351,30.55764801,27.1107924,20.50761247,°C
TLAXCALA,2009,22.07880387,23.2901625,25.10883146,26.4,25.27137427,24.32739594,23.52089934,24.09274792,22.40964646,23.16917026,21.20575813,21.09912345,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2009,24.61528186,26.36955295,28.09621541,31.4,31.79550117,31.74100703,29.849582,30.52847436,29.79753471,29.13705008,25.2178066,24.06581628,°C
YUCATÁN,2009,29.44887654,31.43466273,33.12276578,36.4,37.08674077,35.85701623,33.94616351,35.36108695,35.19630506,34.0177959,30.21252648,29.81244269,°C
ZACATECAS,2009,23.62242321,25.74988676,27.72375547,29.4,29.9472072,29.49685175,27.40231671,28.16839932,25.29163207,25.25298403,22.75130639,20.86764105,°C
AGUASCALIENTES,2010,20.06620821,20.26900772,25.32364415,28.65552668,31.93869267,31.25240841,25.90920021,27.86624313,27.51141248,27.44771811,25.56791625,23.6493666,°C
BAJA CALIFORNIA,2010,20.52714168,19.92854086,21.37277038,22.75379221,26.2249039,30.82174759,33.82871589,35.03324347,33.70053194,28.4619318,23.30257224,22.4627832,°C
BAJA CALIFORNIA SUR,2010,25.15047847,25.23879234,26.74720705,28.13654224,31.12465916,32.40745099,34.05927874,35.70183392,34.13399342,32.06380308,28.27844872,25.65095863,°C
CAMPECHE,2010,27.38706068,28.91493693,31.14890627,35.54998812,36.05183094,35.58344396,33.89403026,33.65955222,33.19958184,31.81750916,30.82813932,28.00619281,°C
COAHUILA  DE ZARAGOZA,2010,18.34928585,19.51524532,25.88896186,29.92925323,34.03913919,35.7936583,32.26674477,35.10613654,29.06137504,30.4845681,25.93925961,23.07819736,°C
COLIMA,2010,30.59917576,29.47831561,31.3185283,32.96772632,33.19004419,33.32638983,31.64629301,31.77962254,28.80258381,33.29275977,32.0923575,30.22441585,°C
CHIAPAS,2010,27.42899805,29.64036772,31.03764123,33.43360647,32.67025039,31.80778583,30.4263899,29.64480381,31.43843082,29.5253263,28.85158513,28.31962774,°C
CHIHUAHUA,2010,17.76365183,18.56815008,23.14065431,27.45277906,31.82532899,34.72597638,30.59752497,31.83830046,31.14601459,28.11505328,23.61022724,23.05722353,°C
DISTRITO FEDERAL,2010,19.05856014,21.16932252,26.16096334,26.10825712,28.03039281,26.87686989,22.92278195,23.45970955,22.55098937,23.52632897,22.44765086,20.81651504,°C
DURANGO,2010,18.94861469,19.35824737,23.64396612,27.74551841,31.84659014,32.39901654,28.04736723,29.40567117,27.46692709,27.02483047,23.89916345,22.54717013,°C
GUANAJUATO,2010,21.00361174,21.4452003,26.95626949,29.09856939,31.82145294,31.09407522,26.21872992,27.6160194,29.85335118,26.88191304,25.65094461,23.95966581,°C
GUERRERO,2010,29.15814604,29.92217685,32.23319846,33.89094401,34.84260111,33.21636847,30.66679507,30.41852147,26.89936907,32.26980144,31.14230637,29.36790382,°C
HIDALGO,2010,19.48019779,21.00410186,25.62037322,27.62563207,29.2872488,28.98968648,24.12908706,25.54997639,24.75022398,24.7728276,23.3608741,21.86439398,°C
JALISCO,2010,23.50494906,23.78831069,28.30325923,30.42914447,33.49358685,32.60160167,28.00111934,29.02029493,28.1812231,28.72003112,26.96646321,27.26850706,°C
MÉXICO,2010,15.68793801,18.25012961,23.05458507,24.52618732,26.25842108,25.0932953,20.90413258,21.39275046,20.67828873,21.59014056,20.93319088,20.87025805,°C
MICHOACÁN DE OCAMPO,2010,23.13310622,22.4893704,27.43864084,29.30594848,31.78844441,30.25439809,25.88782234,26.37882284,26.16548368,26.85052062,25.79218623,24.5037744,°C
MORELOS,2010,24.97499122,26.79912579,31.60264251,32.64762969,35.01533679,32.39852561,27.88694555,28.2686621,27.7191708,29.59327755,28.69048328,26.72532802,°C
NAYARIT,2010,29.34034353,28.50111634,31.90870756,33.72210804,35.41252747,35.50552981,32.24704661,33.20226886,32.56695606,34.33212663,32.66475217,30.71061976,°C
NUEVO LEÓN,2010,19.11374456,19.9262931,26.33090579,28.89924036,33.28228143,35.40831274,31.75627378,34.78185913,31.42934497,29.94210696,26.65567427,24.02627651,°C
OAXACA,2010,26.16160927,27.73202451,30.34741817,32.84415152,34.50308661,31.83877695,29.61654268,29.33817573,28.41663035,29.8913539,29.2386669,27.45298819,°C
PUEBLA,2010,18.00766626,21.05249576,24.94413917,26.67955676,29.37450505,27.89962237,24.54132064,25.13092521,23.87995416,24.82231276,23.65389629,21.91347564,°C
QUERÉTARO,2010,20.3554356,20.46136789,26.11411702,28.61525456,31.35118528,30.69036582,25.72969696,27.12609184,25.84433601,26.20417174,24.72922739,22.96554307,°C
QUINTANA ROO,2010,27.72052333,29.22766448,29.85030495,32.49378238,33.00636512,34.05048045,32.80967785,33.9984823,33.4119848,32.48799615,31.20975895,28.96856805,°C
SAN LUIS POTOSÍ,2010,21.11052199,22.17594325,27.63697353,30.80421975,33.88941783,34.25984605,29.98887493,32.12177019,34.07737133,29.896099,27.75082847,25.25503901,°C
SINALOA,2010,28.3302202,27.87644188,30.77349739,32.1859521,35.78159438,36.13631806,35.60095231,35.70755541,30.44596421,34.73144183,32.17547075,29.72002862,°C
SONORA,2010,22.06948399,22.5277113,26.15411479,29.22272568,34.02320826,38.09441854,37.349713,37.09560928,35.96091544,32.28804324,26.95295653,25.48314353,°C
TABASCO,2010,25.17638232,27.02089287,29.17793877,33.94250525,35.46662119,35.50582957,33.21855568,32.22833454,31.56568198,30.7429962,29.49665828,26.77687237,°C
TAMAULIPAS,2010,21.50215086,21.3348628,26.91419232,30.23189187,34.06245592,35.51273167,32.62435159,34.90446516,32.4120615,31.10388544,28.20131778,25.55714301,°C
TLAXCALA,2010,18.00757294,19.62995543,23.41905032,25.35907325,27.74514752,25.74016833,22.66604548,22.9666308,21.43369791,23.01397452,21.44980114,20.55133,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2010,21.11332918,22.47519181,25.6344198,28.92872944,31.9712036,31.93768039,29.57196582,29.90156076,28.79424315,28.06512325,27.00732556,24.0254239,°C
YUCATÁN,2010,27.83902747,28.48130026,30.77275027,34.40183874,35.19024994,35.35843379,32.94793164,33.79965383,32.81969684,31.41650927,30.69734134,27.41859683,°C
ZACATECAS,2010,19.62193602,19.10099861,24.04772802,27.51486183,31.41280326,30.7674976,25.50442788,27.4535904,26.1531859,26.13274824,24.42236943,23.12300475,°C
AGUASCALIENTES,2011,23.63517098,26.32473346,28.99946398,31.56968229,33.33462879,30.439014,28.34919943,28.92068061,27.01684161,26.122182,25.10121425,23.90571321,°C
BAJA CALIFORNIA,2011,20.61027515,17.20044631,23.63391582,25.08317511,26.90631699,31.26195265,32.1295301,33.58176411,32.06909273,28.1461799,20.93630594,17.3842359,°C
BAJA CALIFORNIA SUR,2011,24.22597328,24.51093992,28.04849966,29.21239613,30.62564457,32.01764292,34.91996028,35.04511463,35.48649403,33.27639405,27.27031445,23.05849504,°C
CAMPECHE,2011,29.68404831,31.15695958,33.4938012,36.47607163,37.59925933,33.71820711,33.75046619,33.76856828,32.69905552,30.58328156,29.82602405,28.81536982,°C
COAHUILA  DE ZARAGOZA,2011,21.1557583,25.14144098,30.72518286,35.2897708,35.94011847,35.67305454,35.88609342,36.76204341,34.75110604,30.58482184,26.09005598,19.59659173,°C
COLIMA,2011,31.0722067,31.27586999,30.77149356,31.48281828,33.54107245,32.01963602,31.27706691,31.60544046,31.99887685,31.78523993,31.48278207,30.75046231,°C
CHIAPAS,2011,28.98071583,29.88177262,31.29992416,32.85437915,34.17282108,30.6658149,30.41201373,30.44154022,29.72170477,27.80752415,28.91409301,27.22052859,°C
CHIHUAHUA,2011,20.2328585,23.14659898,28.57036395,31.20151963,33.2502301,35.6194117,32.60331949,32.69795104,31.55882569,28.70188303,22.5892946,17.84991776,°C
DISTRITO FEDERAL,2011,22.50008305,24.28697862,25.31299607,27.87364314,28.66581442,24.84599705,23.30576501,24.54232604,23.18074159,22.54123228,21.98142717,21.72244138,°C
DURANGO,2011,22.0242495,24.79540618,29.04953372,31.5884462,32.7,33.53748853,30.75475524,30.99716808,29.2974121,28.26943153,24.24148508,21.39644493,°C
GUANAJUATO,2011,24.19393701,26.36715167,28.64091854,31.45191665,33.19298173,28.98209835,27.32198046,27.47300374,26.86309996,26.1456497,25.36123142,25.23799158,°C
GUERRERO,2011,30.72733736,32.08479821,32.53872559,33.6889568,34.87428748,31.60960005,29.79800277,29.84228735,30.4408011,30.70815652,31.19560405,30.03373257,°C
HIDALGO,2011,23.69225986,25.51057064,27.33285904,29.76037038,30.44740299,26.06406397,24.32266488,25.43477655,24.27119698,23.13746836,23.00291672,22.82107244,°C
JALISCO,2011,26.41221556,28.62901859,30.9743653,32.61755436,34.38612795,31.08450489,28.76717308,28.78682407,28.81830591,27.79845485,26.74241569,26.31673008,°C
MÉXICO,2011,20.55561109,22.10759275,23.68134188,25.22614712,26.57584407,22.36216662,20.8891824,21.20349416,20.52598192,20.03122518,20.34366137,20.06009014,°C
MICHOACÁN DE OCAMPO,2011,25.26139158,26.73616459,28.90052134,34.15814685,32.6518802,28.60408871,26.9211887,27.24143744,27.37266034,27.16031748,26.61456492,26.70085111,°C
MORELOS,2011,28.22258611,29.50848447,31.99151548,33.67551437,33.05754474,29.35437798,28.05856301,27.75941347,27.83876376,27.64027177,28.33958107,27.41470707,°C
NAYARIT,2011,30.09153716,31.28764854,32.7061111,33.72138922,35.58470734,34.06081855,32.76141755,32.80382211,33.18196856,33.08734442,32.14963292,29.03605447,°C
NUEVO LEÓN,2011,21.47015442,25.92776231,30.70000493,33.00231125,35.6543566,35.04212289,34.32177835,36.6601173,35.1591641,29.75532694,26.54387179,20.3541718,°C
OAXACA,2011,28.44527455,30.39668742,32.44353292,34.61452302,35.16776834,31.36191866,30.4508807,30.6878407,29.7618263,29.08368142,29.28326835,28.45435891,°C
PUEBLA,2011,23.02759654,24.41802646,26.32870273,28.75910519,28.5,25.65206336,24.60511956,25.49154883,24.88557456,24.08330469,23.5430756,23.37465459,°C
QUERÉTARO,2011,24.32445923,25.91143167,26.67274046,29.50418569,30.80456977,25.92763675,26.15321538,26.73522911,25.96505367,25.2911376,24.64821859,25.53755666,°C
QUINTANA ROO,2011,30.02138602,30.21356148,31.21590106,33.13547132,34.3735085,31.73985369,32.85927156,33.6436537,33.80428583,30.65271611,30.36152743,29.21068192,°C
SAN LUIS POTOSÍ,2011,24.89385843,26.72870083,32.37633246,35.8714968,36.45633725,33.55502132,31.41460869,32.79572223,32.05786388,29.66568053,27.21373657,24.96497937,°C
SINALOA,2011,28.30849997,29.13948216,33.01754475,33.37635175,35.6364818,35.33829416,35.45078513,34.46556236,35.86438304,35.71998569,30.78898399,25.9975877,°C
SONORA,2011,23.32647483,24.00248885,30.18486102,31.74444475,34.03807024,38.04920449,37.27178014,36.74922135,37.09826307,33.89362832,25.2097378,19.61433625,°C
TABASCO,2011,27.08696504,28.46034243,31.36370655,34.55620506,35.60344358,32.46038182,32.07824091,32.38467423,30.82584686,28.81079348,28.25662783,26.93075044,°C
TAMAULIPAS,2011,23.3745523,25.39758152,30.91689059,34.46651546,34.89591216,34.58426478,33.97360046,35.22631938,34.9569393,31.03142781,27.96020767,23.02931965,°C
TLAXCALA,2011,21.38716738,23.63445439,24.98716912,27.0319566,26.8,24.1171063,22.08176562,23.86798194,22.83668771,22.56387695,22.47607805,22.76135976,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2011,24.80484515,26.05163855,29.65767347,33.46462824,33.59960266,30.98884147,29.49249083,30.47942672,29.51137411,27.68212985,25.95971818,23.99333864,°C
YUCATÁN,2011,29.37209344,31.15835907,33.64291328,36.93504517,37.38657779,33.3106783,33.04719501,33.51804861,33.0410348,29.67958181,29.29363951,28.52532175,°C
ZACATECAS,2011,22.69002353,25.30050092,28.55864899,30.99078312,32.63630013,30.18107203,27.29866038,27.82724025,26.12583197,25.46722939,24.15670179,23.29084529,°C
AGUASCALIENTES,2012,23,21.2,28.1,28.9,31.4,30.2,26.5,27.2,26.4,28.1,24.4,24,°C
BAJA CALIFORNIA,2012,21.8,19.8,21.8,24.8,30.6,31.3,31.1,34.4,33.1,30,24.3,20.4,°C
BAJA CALIFORNIA SUR,2012,25.4,23.7,26.4,28.3,31.8,33,34.6,35.5,34.1,31.9,28.7,25,°C
CAMPECHE,2012,29.5,30.2,33.7,35,35.9,32.8,33.2,33.5,32.1,31.8,29.5,31.2,°C
COAHUILA  DE ZARAGOZA,2012,22.9,21.9,29.3,31,34.1,36.2,35.1,36.9,33,30.6,25.3,23.6,°C
COLIMA,2012,30.6,29.2,31.2,30,32.8,31.4,32.7,32.6,32,33.2,31.8,31.8,°C
CHIAPAS,2012,29.8,28.6,31.5,30.3,32.2,30.3,30.8,30.7,30.4,29.7,28.5,29.8,°C
CHIHUAHUA,2012,21.4,20.8,25.7,33,32.6,35.2,30.6,32.1,29.2,28.7,24,20.7,°C
DISTRITO FEDERAL,2012,20.8,20.6,25.3,24.6,26.3,24.7,23,23.1,23.3,24.3,21.3,23.3,°C
DURANGO,2012,22.3,22.1,27.5,30.3,31.9,32.5,29.4,29.9,27.7,28,25.1,22.7,°C
GUANAJUATO,2012,23.8,22.4,28.1,32.6,31.5,29.5,26.6,27,26.9,28.5,24.7,24.9,°C
GUERRERO,2012,30.7,29.9,33.3,30.4,33.5,31.2,31.4,31.2,30.6,31,30.3,30.7,°C
HIDALGO,2012,21.5,21,26,27.3,28.7,27.2,25,26,25.2,25.7,22.1,23.8,°C
JALISCO,2012,24.9,23.9,29.5,30.6,33,30.6,28.2,28.4,27.3,27.8,26.8,25.7,°C
MÉXICO,2012,18.3,18.8,23.1,22.8,24.7,22.6,21.8,22.2,23,22.9,20,22.1,°C
MICHOACÁN DE OCAMPO,2012,25,23.8,29.7,30.5,32.1,29.3,27.1,26.8,27.4,28.9,26,25.8,°C
MORELOS,2012,27.9,27.4,31.5,31.9,32.1,29.8,27.8,28.1,28.2,28.7,27.5,28.4,°C
NAYARIT,2012,30.4,28.4,32.5,32.9,35.5,33.9,33.2,33.3,32.9,33.6,32.6,30.2,°C
NUEVO LEÓN,2012,23.9,21.5,28.6,31.7,33.7,35,34.6,36,33,30.7,24.5,24,°C
OAXACA,2012,28.7,29.2,32.3,32.5,33.5,31,31.5,31.3,31.3,31.2,29,29.9,°C
PUEBLA,2012,23,22.7,26.2,26.7,27.9,26,25,25.1,25.2,25.2,23.1,24.3,°C
QUERÉTARO,2012,23.4,23,28.7,29.6,31.7,28,25.9,26.3,26.8,27.7,23.6,24.5,°C
QUINTANA ROO,2012,29,29.2,31.7,32.1,32.9,32.2,33.9,33.9,33.5,32.1,29.7,30.4,°C
SAN LUIS POTOSÍ,2012,24.4,24,29.6,33.2,34,33.6,31.6,32.3,31,30.5,25.6,26,°C
SINALOA,2012,29.4,28.1,31.4,31.8,36.8,36.4,35.4,35.3,34.6,34.3,32.5,28.4,°C
SONORA,2012,25.1,23.4,27.6,31.8,36.3,38.6,35.6,36.6,34.6,33.1,28.7,23.1,°C
TABASCO,2012,26.9,27.5,32.2,29.7,33.9,32.2,32.6,32.7,32.5,31.3,29.8,30.3,°C
TAMAULIPAS,2012,24.4,23.2,29.2,31.5,34,35.2,34.2,35.5,33.8,31.9,26.9,26.1,°C
TLAXCALA,2012,20.9,20.7,25.1,24.3,26.5,23.6,22.3,22.2,22.8,23.9,21.7,22.9,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2012,23.8,24.2,28.5,30,31.4,30.7,29.4,29.9,29.4,28.4,25.1,26.2,°C
YUCATÁN,2012,28.7,29.6,33.5,33.4,34.9,33,33.1,33.5,33.4,31.5,28.8,30.8,°C
ZACATECAS,2012,22.3,20.8,33.5,28.6,31,29.6,26.5,26.9,25.6,27.5,24.2,23.3,°C
AGUASCALIENTES,2013,21.62182833,26.45110946,26.4,30.5,31.4,30.7,26.9,27.8,26,26.3,23.2,22,°C
BAJA CALIFORNIA,2013,18.97081,20.68183205,26.6,27.1,31,33.7,33.1,34,33,29.4,24.8,20.3,°C
BAJA CALIFORNIA SUR,2013,23.29045296,24.31187619,28.8,29,31.3,33.8,34.9,35.6,33.9,31.7,28.4,25.4,°C
CAMPECHE,2013,29.69944421,32.52284934,32.8,36.9,37,34.5,34.4,34.4,33.3,33.3,30.9,29.7,°C
COAHUILA  DE ZARAGOZA,2013,20.44210813,25.3161906,28.4,31.3,33.5,35.8,24.8,36.8,32.6,29,22.2,19.3,°C
COLIMA,2013,31.30418059,31.5951464,32.4,32.2,33.1,33.8,33,32.9,31.1,32.8,32.2,31.1,°C
CHIAPAS,2013,28.4624673,31.42739342,31.7,34.1,32.9,31,30.8,30.9,29.9,30.5,29,28.3,°C
CHIHUAHUA,2013,17.53620648,20.97504305,25.7,28.9,31,36,31.6,31.7,29.1,27.4,20.8,18.4,°C
DISTRITO FEDERAL,2013,22.0141884,25.86423737,24.1,27.9,27.6,25.9,24.9,24.1,23.2,24,22.3,22.8,°C
DURANGO,2013,20.5820575,24.06280711,26.5,30.3,31.7,33.8,29.3,29.7,26.8,27.5,22.6,21.4,°C
GUANAJUATO,2013,24.10295127,28.07167835,27.1,31.1,31.4,30.1,27.3,27.4,26,27,24.9,23.4,°C
GUERRERO,2013,30.91147125,31.89089564,32.6,35.5,33.3,31.9,31.4,30.9,30.2,31,30.1,30.5,°C
HIDALGO,2013,22.59139625,26.90522987,25.4,29.9,28.6,27.3,26.2,25.6,24.4,25.3,22.7,22.8,°C
JALISCO,2013,24.11781375,28.21712725,28,32.4,31,31.6,28.2,28.8,27.3,28.3,25.4,24.5,°C
MÉXICO,2013,20.75815414,23.66759446,23.9,26.1,26.1,25,22.7,22.3,21.8,22.1,20.2,20.9,°C
MICHOACÁN DE OCAMPO,2013,25.17134135,28.58475018,26.5,30.4,30.2,29.3,27.3,27.1,26,28.3,26.1,25.4,°C
MORELOS,2013,28.34619567,31.32990699,31.6,34.4,33.1,29.6,28.6,29.3,27.2,28.8,28,27.7,°C
NAYARIT,2013,29.09864083,30.32806437,32.7,34.3,33.9,34.1,33,33.6,32,33.6,31.6,30,°C
NUEVO LEÓN,2013,21.31730935,26.6977313,28.4,31.2,32.1,35.1,34.1,35.1,30.7,29.1,23,19.8,°C
OAXACA,2013,29.11670939,31.85057001,32,34.3,33.4,33,32.5,32.5,30.7,31,30.1,28.2,°C
PUEBLA,2013,23.20684837,26.59709541,26,28.8,28.3,27,26,26.2,24.4,25.4,23.4,23,°C
QUERÉTARO,2013,23.86865143,27.84438398,26,30.9,30.8,29.9,28.2,27.8,26,26.5,23.6,23.8,°C
QUINTANA ROO,2013,29.6080175,30.93696259,30.2,33.2,33.6,33,32.6,33.1,31.9,32.4,30.9,29.9,°C
SAN LUIS POTOSÍ,2013,23.86907108,29.23664833,29.9,33.3,33.5,34,32.8,32.9,30.1,29.2,24.9,22.2,°C
SINALOA,2013,27.50170244,29.02207987,32.7,33.2,35.6,37,35.7,35.7,34.2,34.6,31.3,28.8,°C
SONORA,2013,21.2086725,23.23167242,30.1,31.4,35,39.9,37.1,37.7,35.9,31.9,27.8,22.7,°C
TABASCO,2013,27.745325,31.28184797,31.5,35.3,34.9,33.4,33.3,33.2,32.5,32.5,30,27.5,°C
TAMAULIPAS,2013,23.1930575,28.64695119,29.7,31.9,33,35.5,34.5,35.2,31.8,31,25.9,20.8,°C
TLAXCALA,2013,21.72297,25.06916667,23.3,26.3,26.4,24.1,22.9,23.4,21.9,23.1,21.3,21.8,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2013,23.8299093,28.09100946,28,30.7,31.4,31.6,31,31,29.5,29.3,25.8,24.2,°C
YUCATÁN,2013,29.20517885,32.27697752,31.6,36.1,35.9,34.1,33.6,33.7,32.4,32.6,30.5,29.4,°C
ZACATECAS,2013,20.76208404,25.18587434,25.7,29.7,31.1,30.4,25.5,27.1,25,25.9,22.3,21.1,°C
AGUASCALIENTES,2014,21.1,26.2,27.6,30.2,29.3,28.8,26.7,27.2,26.3,27.3,22.6,22.5,°C
BAJA CALIFORNIA,2014,23.7,24,25.9,27.9,31.2,31.9,33.8,33.8,35.9,31.1,26.1,21.5,°C
BAJA CALIFORNIA SUR,2014,26.8,27.9,28.5,30.6,33.2,35.7,35.4,35.9,34.6,33,29.6,26.5,°C
CAMPECHE,2014,28.2,32.5,35,36.5,34.5,34.6,35.7,35.3,34.1,32.6,30.4,29.9,°C
COAHUILA  DE ZARAGOZA,2014,20.4,25.1,26.6,31.6,33.3,34.8,34.7,35.4,31.6,30.4,21.5,21.1,°C
COLIMA,2014,31.7,32.6,33.4,33.8,34.6,33.6,33.7,33.5,32.2,33.3,31.4,31.4,°C
CHIAPAS,2014,27.7,31.4,32.9,33.7,31.7,30.9,30.8,31,29.7,29,28.5,27.1,°C
CHIHUAHUA,2014,19.7,24.2,24.4,27.6,30.7,35.1,32.3,30.3,29.3,29.3,21.2,20.3,°C
DISTRITO FEDERAL,2014,20.9,24.9,26,26.7,25,24.1,23.8,24.2,23.5,22.6,23.1,21.3,°C
DURANGO,2014,21,26.6,27,29.5,30.8,32.4,30,29.9,28.3,28.6,21.7,21.9,°C
GUANAJUATO,2014,22.9,27.7,28.7,30.2,29.2,28.8,26.7,27.7,26.9,26.5,24.8,24.4,°C
GUERRERO,2014,30.3,31.7,32.8,34.2,33.2,31.5,31.5,31.1,30.3,30.4,30.6,30.2,°C
HIDALGO,2014,21.6,26.7,27.9,29.5,27.5,26.6,25.7,27,25.3,24.4,22.4,21.7,°C
JALISCO,2014,23.6,27.8,28.9,30.5,30.5,30.2,29.1,29.4,28.5,28.8,26.2,26.3,°C
MÉXICO,2014,19.2,23.3,23.8,24.4,22.9,22.2,21.3,21.6,22,22.1,20.8,20.3,°C
MICHOACÁN DE OCAMPO,2014,24.2,28,27.8,29.5,28.7,28,26.4,26.2,26.7,27.5,25.9,27,°C
MORELOS,2014,27.7,31.4,33.4,34,31.4,29,28.5,29,28,28,27.4,26.7,°C
NAYARIT,2014,29.9,31.7,32.2,34.1,35.4,33.7,34.4,33.8,32.8,33.3,31,29.5,°C
NUEVO LEÓN,2014,21.7,24,25.6,30.7,31.8,34.4,35.3,36.1,30.9,29.9,22.9,21.3,°C
OAXACA,2014,28.3,31.1,33.3,34,31.8,31.3,31,31.5,30.4,30.3,28.4,27.5,°C
PUEBLA,2014,22.1,26.3,27.2,28.7,27,25.5,26.3,27.2,25.6,25,23.8,24,°C
QUERÉTARO,2014,23,27.3,28.5,28.9,27.1,27.2,26.9,27.9,26.7,25.9,23.4,22.3,°C
QUINTANA ROO,2014,28.6,31.5,32.3,33.3,32.9,33.2,34.5,35.1,33,32.4,29.7,29.5,°C
SAN LUIS POTOSÍ,2014,23.5,27.5,28.8,32.9,32.2,32.5,32.1,33.8,31.1,30,23.2,23.5,°C
SINALOA,2014,30.3,31.6,32.4,34.8,37,37.7,35.3,35,34.2,35.1,31.5,28.9,°C
SONORA,2014,25.9,28,29.1,32,35.9,40.3,37.4,36,34.9,33.9,28.6,25.1,°C
TABASCO,2014,26.7,30.8,32.8,34.3,32.4,32.9,33.4,33.9,32.3,31.3,28.6,28,°C
TAMAULIPAS,2014,22.9,25.7,27.2,31.6,31.8,34,34.3,36.2,32.5,31.2,24.9,24.4,°C
TLAXCALA,2014,20.5,25,25.6,26.5,24.7,23.4,23.3,24.7,23.3,23,22.3,21.8,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2014,23.7,26.7,28.3,31,30,30.7,30.5,31.2,29.2,28.9,25,24.6,°C
YUCATÁN,2014,27.9,31.9,34,36,34.1,33.7,35.1,35,33.2,31.9,29.3,29.4,°C
ZACATECAS,2014,20.5,25.8,26.5,29.2,29.1,28.5,26.6,27.5,26.2,26.5,22.5,22.1,°C
AGUASCALIENTES,2015,22.1,22.9,23.1,28.3,29,27.2,26,26.9,26.5,,,,°C
BAJA CALIFORNIA,2015,22.3,24.9,26.9,26.9,25.7,32.1,32,34.2,33.2,,,,°C
BAJA CALIFORNIA SUR,2015,25.3,27.8,29.2,30.1,30.2,34.2,34.8,36.4,34.7,,,,°C
CAMPECHE,2015,29.5,30.5,33.6,37.6,37.2,34.6,36.3,35.8,34.5,,,,°C
COAHUILA  DE ZARAGOZA,2015,17.9,22.2,22.7,29.1,30.7,31.6,34.2,35.4,32.9,,,,°C
COLIMA,2015,31.7,29.9,31.1,33,33.8,33.2,33.3,33.8,33.3,,,,°C
CHIAPAS,2015,27.7,29,30.8,33.6,32.5,31.1,31.3,31.8,30.5,,,,°C
CHIHUAHUA,2015,17.3,22.1,22,27.9,29.8,32.9,31.8,32.9,31.2,,,,°C
DISTRITO FEDERAL,2015,21.1,22.8,23.1,26.2,25.3,24.5,24.7,25,23.9,,,,°C
DURANGO,2015,19.5,22.2,22.2,27.3,29.9,29.3,29,30.1,29.3,,,,°C
GUANAJUATO,2015,24,25,25.9,30.3,29.7,28.1,27,28.2,27.5,,,,°C
GUERRERO,2015,30.8,31,32.3,33.2,34,33.1,32.8,33.5,31.6,,,,°C
HIDALGO,2015,21.1,22.9,23.5,29.6,27.8,26.8,26.6,27.2,24.6,,,,°C
JALISCO,2015,26.2,26.7,27.2,31,32,30.2,29.2,30.2,29.3,,,,°C
MÉXICO,2015,19.9,20.9,21.2,25.6,22.9,22.1,21.7,22.3,21.5,,,,°C
MICHOACÁN DE OCAMPO,2015,26.9,27.3,27.1,33,29.6,29.8,28.2,28.7,28.3,,,,°C
MORELOS,2015,28.3,29.3,30.7,33.9,31.2,29.1,29,29.7,28.3,,,,°C
NAYARIT,2015,31,30.7,30.6,34,34.8,35.4,34.3,34.4,33.7,,,,°C
NUEVO LEÓN,2015,19.6,22.6,23.2,29.8,30.7,32.3,35.3,36.3,33.3,,,,°C
OAXACA,2015,28.1,28.4,29.9,34.5,32.8,31.6,31.8,32.8,31.8,,,,°C
PUEBLA,2015,23.4,24.6,24.8,27.9,27.1,25.9,26.6,27.9,25.8,,,,°C
QUERÉTARO,2015,22.2,24.5,25.9,29.1,29.6,28.3,27.7,28.9,28,,,,°C
QUINTANA ROO,2015,29.2,29.8,32.1,34.6,34.3,32.9,34.6,34.9,34,,,,°C
SAN LUIS POTOSÍ,2015,22.2,24.7,26.2,32.1,31.5,30.7,31,32.5,31.8,,,,°C
SINALOA,2015,28.1,29.5,30.2,33.6,34.6,37.1,36,35.5,34.6,,,,°C
SONORA,2015,24.2,27,28.5,31.8,32.1,38.1,36.7,37.4,35.2,,,,°C
TABASCO,2015,27.1,28.3,30.7,34.9,34.8,33.1,34.1,34.8,33.3,,,,°C
